Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
SI072_150m_contig_classified	k147_408949_1_1	NirK	1	134	r__Root; d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__UBA10348; g__UBA10348	0.0	786	6.2e-32	1.0	0.1666	0.0274,0.1392,0.0
SI072_150m_contig_classified	k147_19988_2_1	NirK	1	118	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp009873655	0.0	888	8.6e-28	0.6185853411	0.0956	0.0874,0.0082,0.0
SI072_150m_contig_classified	k147_213576_6_1	NirK	1	382	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.0	956	6.3e-104	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_162133_4_1	NirK	1	379	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05; s__SUP05 sp000205985	194.90547282164312	1111	2.4e-100	1.0	0.0496	0.0001,0.0495,0.0
SI072_150m_contig_classified	k147_337367_2_1	NirK	1	253	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	503	3.7e-57	0.4692999712	0.1234	0.0546,0.0688,0.0
SI072_150m_contig_classified	k147_290237_42_1	NirK	1	412	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	28362.436678305985	652	1.8e-49	0.3406750733	0.0945	0.0001,0.0291,0.0654
SI072_150m_contig_classified	k147_211215_1_1	NirK	1	129	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	0.0	891	1.1e-31	1.0	0.0574	0.0573,0.0001,0.0
SI072_150m_contig_classified	k147_251379_7_1	NirK	1	194	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	38.52761167097645	1004	4.3e-50	1.0	0.3429	0.0258,0.196,0.1212
SI072_150m_contig_classified	k147_365149_1_1	NirK	1	361	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__GCA-2721545; s__GCA-2721545 sp905612245	249.64576502625175	1122	1.8e-94	1.0	0.0538	0.0372,0.0166,0.0
SI072_150m_contig_classified	k147_283491_2_1	NirK	1	349	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_B	0.0	331	6.9e-98	1.0	0.6868	0.0587,0.6281,0.0
SI072_150m_contig_classified	k147_164213_1_1	NirK	1	252	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	0.0	873	1.1e-78	0.8134072365	0.1413	0.1016,0.0397,0.0
SI072_150m_contig_classified	k147_216789_3_1	NirK	1	364	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	158.23669152039892	957	2e-103	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_339623_1_1	NirK	1	377	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Thioglobus; s__Thioglobus sp018644675	53.02874497186104	1112	1e-103	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_127020_2_1	NirK	1	262	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	190.23090250141811	411	6.9e-34	1.0	0.6012	0.1923,0.4089,0.0
SI072_150m_contig_classified	k147_49048_1_1	NirK	1	354	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus	46.762445932622846	521	5.6e-83	1.0	0.1634	0.0542,0.1093,0.0
SI072_150m_contig_classified	k147_139416_4_1	NirK	1	318	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	21.30053195830559	897	1.4e-102	1.0	0.2712	0.0797,0.1054,0.0862
SI072_150m_contig_classified	k147_57839_1_1	NirK	1	142	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus	0.0	985	1.7e-37	1.0	0.2389	0.1339,0.105,0.0
SI072_150m_contig_classified	k147_74689_2_1	NirK	1	359	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp018645085	120.79768346132414	1119	2.6e-101	1.0	0.0525	0.0177,0.0347,0.0
SI072_150m_contig_classified	k147_12614_1_1	NirK	1	185	r__Root	0.0	301	7.5e-39	1.0	2.4451	1.4248,1.0202,0.0
SI072_150m_contig_classified	k147_184989_1_1	NirK	1	85	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	0.0	895	1.8e-12	0.4353138022	0.2475	0.0236,0.2239,0.0
SI072_150m_contig_classified	k147_363666_2_1	NirK	1	372	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA11654; f__UBA11654; g__JABHDX01; s__JABHDX01 sp018672815	0.0	1109	1e-100	1.0	0.0653	0.0273,0.038,0.0
SI072_150m_contig_classified	k147_206273_2_1	NirK	1	350	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	11.582164252328663	506	1.3e-84	1.0	0.0402	0.0209,0.0193,0.0
SI072_150m_contig_classified	k147_278580_5_1	NirK	1	435	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp018647405	642.9322907326409	702	4.7e-45	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_307619_1_1	NirK	1	289	r__Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__UBA1138; s__UBA1138 sp009937285	0.0	979	2.1e-58	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_152978_2_1	NirK	3	369	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp018645085	112.02352739909958	1119	2.7e-101	1.0	0.0354	0.0001,0.0353,0.0
SI072_150m_contig_classified	k147_315899_6_1	NirK	1	133	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05	0.0	301	4.9e-22	1.0	0.3853	0.0655,0.3198,0.0
SI072_150m_contig_classified	k147_336183_3_1	NirK	5	450	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	26.3659023630246	881	3e-99	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_428302_2_1	NirK	1	327	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	17.608656221020002	891	4.4e-102	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_74011_1_1	NirK	2	145	r__Root	35.14587773120422	1128	5.8e-30	1.0	1.9681	0.5447,0.5067,0.9168
SI072_150m_contig_classified	k147_1204_1_1	NirK	1	230	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	6407.857551218774	652	9.2e-25	0.340186754	0.098	0.0001,0.0325,0.0654
SI072_150m_contig_classified	k147_5382_1_1	NirK	1	176	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05; s__SUP05 sp000205985	38.60721417442888	301	3.4e-28	1.0	0.1272	0.0001,0.1272,0.0
SI072_150m_contig_classified	k147_315829_1_1	NirK	1	168	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	12.133695883391933	1002	2.8e-45	1.0	0.1898	0.0845,0.1054,0.0
SI072_150m_contig_classified	k147_313923_1_1	NirK	1	187	r__Root	0.0	301	1.3e-12	1.0	3.1326	1.5055,1.6271,0.0
SI072_150m_contig_classified	k147_413800_1_1	NirK	1	160	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0.0	279	5.3e-20	1.0	0.664	0.0724,0.5916,0.0
SI072_150m_contig_classified	k147_219011_1_1	NirK	15	286	r__Root; d__Bacteria	0.0	235	7.9e-65	0.6576283168	1.6951	0.0552,0.6279,1.012
SI072_150m_contig_classified	k147_384406_1_1	NirK	1	178	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	503	3.4e-47	0.4305202284	0.1327	0.0273,0.1054,0.0
SI072_150m_contig_classified	k147_336196_1_1	NirK	3	195	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	3.48454856138435	505	7.4e-47	0.4244945733	0.0809	0.016,0.0124,0.0525
SI072_150m_contig_classified	k147_424313_1_1	NirK	3	181	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.0	871	6.6e-60	0.6216221176	0.1379	0.0842,0.0537,0.0
SI072_150m_contig_classified	k147_292193_1_1	NirK	1	162	r__Root; d__Bacteria	0.0	233	3.7e-50	1.0	1.4839	0.5344,0.5375,0.412
SI072_150m_contig_classified	k147_267734_1_1	NirK	2	198	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	504	3.6e-49	0.5055304218	0.068	0.0496,0.0184,0.0
SI072_150m_contig_classified	k147_193828_5_1	NirK	23	523	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	10.616983897967941	29	1.3e-47	1.0	1.125	0.6767,0.4483,0.0
SI072_150m_contig_classified	k147_318176_1_1	NirK	1	189	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	507	1.5e-48	0.3165989808	0.2326	0.0001,0.1083,0.1243
SI072_150m_contig_classified	k147_35832_1_1	NirK	1	219	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__TCS55; s__TCS55 sp018647265	13.186390960033242	726	1.3e-82	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_357605_1_1	NirK	1	103	r__Root; d__Bacteria	0.0	235	2.7e-44	0.5011454835	1.6148	0.0001,0.6027,1.012
SI072_150m_contig_classified	k147_368327_1_1	NirK	2	202	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	504	1.8e-49	0.6282753042	0.1306	0.0252,0.1054,0.0
SI072_150m_contig_classified	k147_359217_1_1	NirK	1	337	r__Root	0.0	301	3.3e-49	1.0	2.5743	1.2513,1.323,0.0
SI072_150m_contig_classified	k147_203160_1_1	NirK	2	195	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	503	3.8e-46	0.6490966324	0.1327	0.0273,0.1054,0.0
SI072_150m_contig_classified	k147_250292_1_1	NirK	20	369	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	231.64328504657325	29	1.4e-46	1.0	1.0106	0.5885,0.4221,0.0
SI072_150m_contig_classified	k147_262015_1_1	NirK	2	205	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__UBA868; g__UBA868; s__UBA868 sp018672825	0.0	787	1.8e-70	1.0	0.0248	0.0001,0.0247,0.0
SI072_150m_contig_classified	k147_53083_1_1	NirK	1	193	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia; s__Thiopontia sp013349825	89.3222307284439	283	4e-51	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_357252_1_1	NirK	1	184	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Schleiferiaceae; g__UBA3442; s__UBA3442 sp002378565	0.0	722	1.9e-74	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_154640_1_1	NirK	2	166	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__UBA1479	0.0	266	2.5e-24	0.8466479524	0.1394	0.1022,0.0373,0.0
SI072_150m_contig_classified	k147_58490_5_1	NirK	25	355	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.0	380	2.2e-85	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_257971_2_1	NirK	1	209	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	7.28021753003516	503	2.9e-52	0.2963822114	0.1327	0.0273,0.1054,0.0
SI072_150m_contig_classified	k147_224178_2_1	NirK	1	269	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	0.0	506	7.2e-82	1.0	0.0976	0.0193,0.0783,0.0
SI072_150m_contig_classified	k147_290769_1_1	NirK	1	178	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	516	1.7e-45	0.1958628194	0.1826	0.0001,0.0536,0.129
SI072_150m_contig_classified	k147_244815_2_1	NirK	5	207	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	16641.390867840666	654	1.3e-13	0.1163498555	0.1511	0.0374,0.0001,0.1136
SI072_150m_contig_classified	k147_199663_1_1	NirK	1	180	r__Root; d__Bacteria	0.0	849	6.3e-59	0.7358926623	0.9404	0.0637,0.2391,0.6376
SI072_150m_contig_classified	k147_350919_2_1	NirK	26	201	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	0.0	881	5.7e-37	0.6586719307	0.0614	0.0001,0.0613,0.0
SI072_150m_contig_classified	k147_104829_2_1	NirK	1	108	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.0	887	3e-34	0.2016948394	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_372692_1_1	NirK	1	108	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.0	887	1.5e-33	0.2016948394	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_95746_3_1	NirK	1	238	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae	0.0	987	3.2e-66	1.0	0.4078	0.1702,0.0479,0.1897
SI072_150m_contig_classified	k147_184215_1_1	NirK	1	266	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01; s__JABJGO01 sp018662225	0.0	1099	2.3e-80	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_195680_1_1	NirK	14	338	r__Root	0.0	29	1.3e-48	1.0	1.8237	1.0243,0.7994,0.0
SI072_150m_contig_classified	k147_294766_1_1	NirK	1	96	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	33.27384644311603	411	4e-19	1.0	0.2635	0.1582,0.1054,0.0
SI072_150m_contig_classified	k147_183353_2_1	NirK	1	161	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	503	3.5e-37	0.1931875964	0.0547	0.0546,0.0001,0.0
SI072_150m_contig_classified	k147_168814_3_1	NirK	3	342	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	8.888637682019672	503	1e-81	0.8757192578	0.1327	0.0273,0.1054,0.0
SI072_150m_contig_classified	k147_268370_2_1	NirK	2	154	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.0	876	2.6e-38	0.9606608731	0.1245	0.0001,0.1244,0.0
SI072_150m_contig_classified	k147_194564_1_1	NirK	6	156	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.0	884	2.8e-38	0.9352467836	0.2714	0.0281,0.0001,0.2432
SI072_150m_contig_classified	k147_296755_3_1	NirK	2	137	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0.0	1002	9.4e-35	1.0	0.1526	0.0849,0.0677,0.0
SI072_150m_contig_classified	k147_5797_2_1	NirK	8	345	r__Root	84.04649033365199	29	2e-34	1.0	1.7959	0.868,0.9279,0.0
SI072_150m_contig_classified	k147_31259_1_1	NirK	4	298	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079; s__UBA8079 sp018667335	0.0	479	5.7e-91	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_230406_1_1	NirK	1	197	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0.0	1002	7.7e-53	1.0	0.1404	0.0998,0.0406,0.0
SI072_150m_contig_classified	k147_268829_1_1	NirK	1	223	r__Root	117.19833388144457	29	1.4e-11	1.0	2.3734	0.9301,1.4432,0.0
SI072_150m_contig_classified	k147_280048_4_1	NirK	1	266	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	505	7.3e-80	0.5967400455	0.114	0.021,0.0405,0.0525
SI072_150m_contig_classified	k147_47937_1_1	NirK	1	262	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.0	886	3e-94	0.7617526388	0.0777	0.0571,0.0206,0.0
SI072_150m_contig_classified	k147_251981_1_1	NirK	1	87	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pusillimonas_C	0.0	928	3.3e-25	1.0	0.2041	0.0988,0.1054,0.0
SI072_150m_contig_classified	k147_361755_1_1	NirK	1	175	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Afipia	0.0	1014	1.2e-41	0.5824527956	0.2867	0.1012,0.1856,0.0
SI072_150m_contig_classified	k147_187918_1_1	NirK	1	144	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_B; f__DSM-18226; g__Cytobacillus; s__Cytobacillus oceanisediminis_B	0.0	331	2.1e-35	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_270104_6_1	NirK	3	342	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	0.0	506	2.8e-83	1.0	0.0377	0.0188,0.0189,0.0
SI072_150m_contig_classified	k147_355145_1_1	NirK	2	135	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp009873655	7.439638351860748	873	1.8e-38	0.60853556	0.0968	0.0967,0.0001,0.0
SI072_150m_contig_classified	k147_152188_1_1	NirK	1	182	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	7.426087098032221	897	7.8e-56	0.935945395	0.2696	0.1361,0.0473,0.0862
SI072_150m_contig_classified	k147_180678_3_1	NirK	14	167	r__Root	65.72418603503965	306	7.5e-15	1.0	2.6018	1.1015,1.1653,0.3349
SI072_150m_contig_classified	k147_234120_1_1	NirK	1	154	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp009873655	26.302721398836706	873	1.7e-41	1.0	0.1161	0.0641,0.052,0.0
SI072_150m_contig_classified	k147_271462_1_1	NirK	1	184	r__Root	146.86827725522318	29	8.9e-12	1.0	2.3521	0.9949,1.3572,0.0
SI072_150m_contig_classified	k147_408299_1_1	NirK	2	220	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	50.73092758486039	411	1.6e-31	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig_classified	k147_113571_1_1	NirK	1	280	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.0	883	2.6e-99	1.0	0.0401	0.0001,0.04,0.0
SI072_150m_contig_classified	k147_230408_1_1	NirK	1	215	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	7.86443251701329	1002	2.5e-57	1.0	0.1403	0.101,0.0393,0.0
