Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
SI072_200m_contig	k147_403338_1	NirK	1	91	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	0.38761181961872365	891	7.4e-15	0.8113318181	0.0727	0.0726,0.0001,0.0
SI072_200m_contig	k147_25207_1	NirK	1	186	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	0.2907783291978454	957	2.7e-58	1.0	0.0002	0.0001,0.0001,0.0
SI072_200m_contig	k147_382766_1	NirK	1	205	r__Root; d__Bacteria	0.22941577616457792	29	6.3e-28	1.0	1.6135	0.8466,0.767,0.0
SI072_200m_contig	k147_175600_1	NirK	8	167	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales	0.2519476827521704	311	4.7e-20	0.6538560306	0.7451	0.2145,0.3568,0.1738
SI072_200m_contig	k147_229059_1	NirK	1	88	r__Root; d__Bacteria; p__Proteobacteria	0.15852887903507348	318	2.3e-16	0.8446511107	1.2784	0.3694,0.909,0.0
SI072_200m_contig	k147_225918_1	NirK	1	119	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.19433981038734904	519	4.8e-23	0.2055722837	0.3324	0.0001,0.1231,0.2093
SI072_200m_contig	k147_429698_1	NirK	1	135	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018674605	1.1328450552944305	509	2.1e-24	1.0	0.0002	0.0001,0.0001,0.0
SI072_200m_contig	k147_212676_1	NirK	1	89	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.26127907840965814	511	6.9e-15	0.1170922759	0.1976	0.0001,0.0001,0.1975
SI072_200m_contig	k147_148046_1	NirK	22	173	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales	0.29731757198340414	310	4.8e-17	0.6092959615	0.6599	0.1363,0.5235,0.0
SI072_200m_contig	k147_217289_2	NirK	2	111	r__Root	0.5038953655043408	306	1.3e-10	1.0	2.6369	0.8938,1.4082,0.3349
SI072_200m_contig	k147_155396_1	NirK	1	244	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp001437625	1.2622084890819516	661	3.7e-27	0.4396730412	0.0721	0.0411,0.031,0.0
SI072_200m_contig	k147_360769_2	NirK	1	162	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp014384555	0.6983277186585409	515	7.9e-34	0.2950114994	0.0976	0.088,0.0095,0.0
SI072_200m_contig	k147_227019_1	NirK	6	185	r__Root	0.41720368971864774	306	2.9e-16	1.0	2.6445	1.2123,1.0973,0.3349
SI072_200m_contig	k147_364170_2	NirK	1	144	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus	0.27380615751149107	521	1.8e-23	1.0	0.188	0.0826,0.1054,0.0
SI072_200m_contig	k147_181188_1	NirK	27	183	r__Root	0.2683790533664424	307	2.8e-12	1.0	2.3908	1.1261,1.2648,0.0
SI072_200m_contig	k147_134831_1	NirK	1	218	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.2362249202059923	470	4.9e-58	1.0	0.4928	0.058,0.1054,0.3294
SI072_200m_contig	k147_324438_2	NirK	1	135	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	0.5492582086276026	506	5.9e-25	1.0	0.0502	0.0001,0.0502,0.0
SI072_200m_contig	k147_46944_3	NirK	19	166	r__Root	1.1546344902175314	306	1.4e-11	1.0	2.5622	1.062,1.1653,0.3349
SI072_200m_contig	k147_72191_2	NirK	3	117	r__Root	5.340721501051656	306	1.4e-09	1.0	2.5885	1.0664,1.1872,0.3349
SI072_200m_contig	k147_249271_1	NirK	1	231	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05	10.616529641708894	301	2.5e-26	1.0	0.1581	0.0001,0.158,0.0
SI072_200m_contig	k147_346353_1	NirK	1	171	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	0.3554610717898838	411	4.8e-21	1.0	0.4081	0.1732,0.2349,0.0
SI072_200m_contig	k147_321258_1	NirK	3	165	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp018647405	0.28740698625062405	702	2.9e-11	1.0	0.0002	0.0001,0.0001,0.0
SI072_200m_contig	k147_180509_2	NirK	1	100	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.18088551582207102	595	6.6e-11	1.0	0.0002	0.0001,0.0001,0.0
SI072_200m_contig	k147_90184_2	NirK	2	112	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.33295740965478565	783	2.8e-27	0.3707029051	0.5597	0.0807,0.4789,0.0
SI072_200m_contig	k147_191142_1	NirK	1	112	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0.3745770858616338	1002	2.5e-27	1.0	0.1898	0.0845,0.1054,0.0
SI072_200m_contig	k147_246786_2	NirK	1	152	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.18443229064211167	877	6.8e-39	0.1813880634	0.0002	0.0001,0.0001,0.0
SI072_200m_contig	k147_146364_2	NirK	1	166	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.34992733715579216	956	1e-37	1.0	0.0002	0.0001,0.0001,0.0
SI072_200m_contig	k147_100063_6	RadA	4	233	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales	0.48823759990957316	61	2e-69	0.8203812454	0.5256	0.0375,0.2762,0.2119
SI072_200m_contig	k147_314136_1	RadA	1	90	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia	0.24242388718421895	68	3.4e-25	1.0	0.7766	0.0978,0.3147,0.3641
SI072_200m_contig	k147_171142_1	RadA	5	233	r__Root	0.7513128686219631	57	4.3e-66	0.9769363737	1.7807	0.6559,0.8527,0.272
SI072_200m_contig	k147_273312_9	RadA	1	43	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1	0.7504824592617841	417	7.4e-11	0.2170301728	0.34	0.0001,0.1105,0.2295
SI072_200m_contig	k147_424317_1	RadA	1	94	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__PNOQ01	0.26944404960996	426	1.5e-40	1.0	0.3697	0.0604,0.3093,0.0
SI072_200m_contig	k147_127740_2	RadA	44	349	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9	0.32827371389931415	449	4.2e-136	0.5360250765	0.2205	0.0065,0.1233,0.0907
SI072_200m_contig	k147_415650_10	RadA	1	222	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; g__JABJOX01	0.7942883983653609	60	4.3e-70	1.0	0.1548	0.0784,0.0764,0.0
SI072_200m_contig	k147_144968_2	RadA	1	214	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.1757558528434615	114	5.7e-50	0.7334505302	0.2033	0.0709,0.1324,0.0
SI072_200m_contig	k147_236092_1	RadA	1	146	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	4.276725967652826	251	2.3e-55	0.6609432468	0.0002	0.0001,0.0001,0.0
SI072_200m_contig	k147_309088_2	RadA	1	50	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales	0.22610689477758877	428	2.3e-16	0.3439922347	0.4703	0.2068,0.2635,0.0
SI072_200m_contig	k147_366537_45	RadA	42	347	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales	0.9500376805210781	459	7e-139	1.0	0.5502	0.0939,0.2297,0.2265
SI072_200m_contig	k147_333022_3	RadA	1	222	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales	0.39714419918268046	59	1.2e-66	0.5969247212	0.5303	0.1463,0.384,0.0
SI072_200m_contig	k147_364376_1	RadA	1	103	r__Root; d__Archaea	0.15528850886611759	68	1.2e-26	0.8260660823	1.2389	0.1295,0.7453,0.3641
SI072_200m_contig	k147_366537_34	RadA	3	254	r__Root; d__Archaea	0.8143367385452771	78	3.9e-70	0.8023062493	1.1816	0.0868,0.5888,0.506
