Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
SI072_100m_contig_classified	k147_596833_1_1	CysI_Sir	1	169	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__MB11C04	0.0	671	5.2e-36	0.5807721214	0.3842	0.0642,0.1054,0.2146
SI072_100m_contig_classified	k147_370561_1_1	CysI_Sir	1	186	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp014382285	0.0	880	4e-50	1.0	0.0472	0.0001,0.0471,0.0
SI072_100m_contig_classified	k147_540466_1_1	CysI_Sir	1	251	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Planktomarina; s__Planktomarina temperata	0.0	1991	3.3e-72	1.0	0.0206	0.0205,0.0001,0.0
SI072_100m_contig_classified	k147_232310_1_1	CysI_Sir	1	191	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	0.0	2442	1.4e-43	0.3377895542	0.0616	0.0103,0.0513,0.0
SI072_100m_contig_classified	k147_255379_48_1	CysI_Sir	1	152	r__Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA1151	23.474697468172963	2977	9.1e-33	0.5449191218	0.9939	0.2296,0.7642,0.0
SI072_100m_contig_classified	k147_40467_1_1	CysI_Sir	1	212	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	24.212895501763303	3191	1.8e-53	1.0	0.2265	0.1212,0.1054,0.0
SI072_100m_contig_classified	k147_341383_1_1	CysI_Sir	2	171	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	28.142181175295065	2442	3e-53	0.3381039445	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_379320_1_1	CysI_Sir	2	179	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	12.546067361947186	2689	1e-52	1.0	0.0455	0.0001,0.0455,0.0
SI072_100m_contig_classified	k147_363061_1_1	CysI_Sir	1	201	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.0	881	4.9e-51	0.7133604101	0.6478	0.3219,0.3259,0.0
SI072_100m_contig_classified	k147_573187_1_1	CysI_Sir	1	187	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	0.0	2689	3.7e-32	1.0	0.1375	0.0246,0.1129,0.0
SI072_100m_contig_classified	k147_463542_1_1	CysI_Sir	1	215	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CPC320; s__CPC320 sp002336405	0.0	1979	1.2e-54	1.0	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_444261_1_1	CysI_Sir	1	269	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	59.632131114937515	3191	4.8e-78	0.8042089443	0.3944	0.167,0.2274,0.0
SI072_100m_contig_classified	k147_396177_1_1	CysI_Sir	1	243	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207	27.725259972698105	355	5.4e-70	1.0	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_530031_1_1	CysI_Sir	1	200	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp014382285	0.0	880	1.5e-49	1.0	0.0514	0.0001,0.0513,0.0
SI072_100m_contig_classified	k147_440835_1_1	CysI_Sir	1	218	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillaceae; g__UBA3439; s__UBA3439 sp002378605	23.546485533824864	2119	1.6e-49	1.0	0.045	0.0001,0.045,0.0
SI072_100m_contig_classified	k147_327350_1_1	CysI_Sir	1	214	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp000169115	0.0	2676	5.6e-51	1.0	0.032	0.0319,0.0001,0.0
SI072_100m_contig_classified	k147_436572_1_1	CysI_Sir	1	189	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales	0.0	654	3e-45	1.0	0.6817	0.0607,0.306,0.315
SI072_100m_contig_classified	k147_194435_1_1	CysI_Sir	1	213	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp014382285	0.0	880	2.5e-59	1.0	0.138	0.012,0.126,0.0
SI072_100m_contig_classified	k147_214838_1_1	CysI_Sir	1	174	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	14.750384616016724	3318	6.3e-28	0.9051061679	0.1757	0.0853,0.0904,0.0
SI072_100m_contig_classified	k147_581456_1_1	CysI_Sir	1	172	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	27.978563842880565	2689	9.3e-54	1.0	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_173864_1_1	CysI_Sir	1	228	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__AAA164-E04; g__UBA7971	0.0	695	3.3e-51	1.0	0.2465	0.1435,0.103,0.0
SI072_100m_contig_classified	k147_49053_1_1	CysI_Sir	1	259	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp014382285	0.0	880	6.2e-85	1.0	0.1345	0.0629,0.0716,0.0
SI072_100m_contig_classified	k147_517899_3_1	CysI_Sir	10	575	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__HIMB59; f__GCA-002718135; g__AG-337-I02; s__AG-337-I02 sp018657885	18.464510238754748	2742	3.9e-141	1.0	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_446125_1_1	CysI_Sir	1	237	r__Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__UBA9264	18.792854040071518	3212	5.7e-86	1.0	0.3544	0.1009,0.2535,0.0
SI072_100m_contig_classified	k147_173631_1_1	CysI_Sir	1	468	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.0	880	6.5e-134	1.0	0.445	0.1768,0.2683,0.0
SI072_100m_contig_classified	k147_598990_3_1	CysI_Sir	5	376	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CPC320	0.0	1599	1.3e-42	1.0	0.2576	0.139,0.1186,0.0
SI072_100m_contig_classified	k147_485794_1_1	CysI_Sir	1	168	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	9.54824004161797	2442	4.7e-69	0.5601428704	0.1696	0.0642,0.1054,0.0
SI072_100m_contig_classified	k147_495531_1_1	CysI_Sir	1	212	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	9.079835813161239	3191	4e-84	1.0	0.2265	0.1212,0.1054,0.0
SI072_100m_contig_classified	k147_329173_1_1	CysI_Sir	1	351	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207	35.64676282204042	355	3.2e-92	1.0	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_318309_1_1	CysI_Sir	1	176	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.0	880	8.9e-60	1.0	0.2097	0.0887,0.121,0.0
SI072_100m_contig_classified	k147_64533_1_1	CysI_Sir	1	339	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	46.372337476459656	2689	1.1e-95	1.0	0.0957	0.0163,0.0794,0.0
SI072_100m_contig_classified	k147_395987_1_1	CysI_Sir	1	190	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	4.3e-67	1.0	0.0967	0.0176,0.0791,0.0
SI072_100m_contig_classified	k147_169973_1_1	CysI_Sir	1	346	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__MB11C04	0.0	671	8.1e-94	1.0	0.3115	0.0511,0.0458,0.2146
SI072_100m_contig_classified	k147_410120_2_1	CysI_Sir	4	364	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CPC320; s__CPC320 sp002336405	0.0	1599	8.7e-45	1.0	0.0611	0.0321,0.029,0.0
SI072_100m_contig_classified	k147_64556_1_1	CysI_Sir	1	377	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	22.976560651872205	2689	2.9e-109	1.0	0.1251	0.0306,0.0945,0.0
SI072_100m_contig_classified	k147_525308_1_1	CysI_Sir	1	201	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	2.2e-68	1.0	0.1746	0.0289,0.1457,0.0
SI072_100m_contig_classified	k147_606421_1_1	CysI_Sir	1	195	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__GCA-2715965; g__GCA-2715965	0.0	700	2.1e-42	1.0	0.165	0.0847,0.0803,0.0
SI072_100m_contig_classified	k147_247221_1_1	CysI_Sir	1	170	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.0	880	8e-57	1.0	0.4869	0.1789,0.308,0.0
SI072_100m_contig_classified	k147_521182_1_1	CysI_Sir	1	229	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA4582	98.06751344054788	2641	6.7e-95	1.0	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_440779_1_1	CysI_Sir	1	407	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	117.45039052667373	3191	7.4e-134	1.0	0.2265	0.1212,0.1054,0.0
SI072_100m_contig_classified	k147_619975_1_1	CysI_Sir	1	435	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	6.1e-124	1.0	0.1191	0.0988,0.0203,0.0
SI072_100m_contig_classified	k147_526016_1_1	CysI_Sir	1	298	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp014382285	0.0	880	6.2e-99	1.0	0.1212	0.0001,0.1212,0.0
SI072_100m_contig_classified	k147_612169_1_1	CysI_Sir	1	353	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__JABJKH01; g__JABJKH01; s__JABJKH01 sp018660465	28.174070332434212	2248	1.8e-113	1.0	0.0415	0.0001,0.0415,0.0
SI072_100m_contig_classified	k147_173753_1_1	CysI_Sir	1	302	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	14.872490448930773	3191	9.1e-103	1.0	0.2265	0.1212,0.1054,0.0
SI072_100m_contig_classified	k147_251473_1_1	CysI_Sir	1	489	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	92.62705674025418	3318	1.1e-133	1.0	0.1219	0.0884,0.0335,0.0
SI072_100m_contig_classified	k147_113030_1_1	CysI_Sir	1	212	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	9.079835813161239	880	3.6e-70	1.0	0.1757	0.036,0.1397,0.0
SI072_100m_contig_classified	k147_255379_50_1	CysI_Sir	1	78	r__Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA1151; f__UBA1328; g__UBA9455	0.0	2977	2.4e-26	1.0	0.2992	0.0001,0.2991,0.0
SI072_100m_contig_classified	k147_147551_1_1	CysI_Sir	1	197	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__Ilumatobacter_A; s__Ilumatobacter_A sp018666235	0.0	728	3.1e-37	1.0	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_453560_1_1	CysI_Sir	1	440	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	66.0513546408396	880	7.8e-119	1.0	0.2215	0.1161,0.1054,0.0
SI072_100m_contig_classified	k147_196567_3_1	CysI_Sir	1	448	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165; g__GCA-2687515; s__GCA-2687515 sp018674495	35.64676282204042	2300	3.4e-149	1.0	0.0002	0.0001,0.0001,0.0
SI072_100m_contig_classified	k147_63417_1_1	CysI_Sir	1	276	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima; s__Nitromaritima sp018647025	2874.6014497469337	3190	1.1e-90	1.0	0.089	0.024,0.065,0.0
