Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
SI072_10m_contig_classified	k147_138920_1_1	RadA	1	149	r__Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales; f__Poseidoniaceae; g__Poseidonia	46.89497427618967	329	3.3e-69	1.0	0.0204	0.0114,0.009,0.0
SI072_10m_contig_classified	k147_154419_2_1	RadA	1	148	r__Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales; f__Thalassarchaeaceae; g__MGIIb-O2	0.0	351	8.3e-68	1.0	0.1297	0.0397,0.09,0.0
SI072_10m_contig_classified	k147_401736_1_1	RadA	7	100	r__Root	0.0	107	2.3e-06	1.0	2.9621	2.407,0.5551,0.0
SI072_10m_contig_classified	k147_215418_1_1	CysI_Sir	1	194	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0.0	2027	1.2e-79	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_191740_1_1	CysI_Sir	1	213	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207	0.0	2547	1.5e-86	1.0	0.2859	0.0549,0.1054,0.1257
SI072_10m_contig_classified	k147_14408_1_1	CysI_Sir	1	201	r__Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__Plesiocystis	0.0	1845	4.8e-79	1.0	0.477	0.2763,0.2007,0.0
SI072_10m_contig_classified	k147_205542_1_1	CysI_Sir	1	185	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	2.5e-67	1.0	0.0442	0.0001,0.0441,0.0
SI072_10m_contig_classified	k147_20607_1_1	CysI_Sir	1	242	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9659	0.0	2572	6e-94	1.0	0.0626	0.0001,0.0625,0.0
SI072_10m_contig_classified	k147_353806_1_1	CysI_Sir	1	186	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207; s__HTCC2207 sp905182855	0.0	2546	3.1e-79	1.0	0.1191	0.0773,0.0419,0.0
SI072_10m_contig_classified	k147_425474_1_1	CysI_Sir	1	114	r__Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__CACIRS01; s__CACIRS01 sp902589115	0.0	169	4.9e-25	0.244735156	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_29185_1_1	CysI_Sir	1	197	r__Root; d__Bacteria	0.0	543	2.6e-55	0.340368019	0.974	0.1081,0.2693,0.5966
SI072_10m_contig_classified	k147_322250_2_1	CysI_Sir	1	123	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__MB11C04	0.0	671	2.2e-32	0.2319759469	0.2147	0.0001,0.0001,0.2146
SI072_10m_contig_classified	k147_357356_2_1	CysI_Sir	1	174	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.0	1915	1e-50	0.2513823472	0.2235	0.0001,0.0001,0.2234
SI072_10m_contig_classified	k147_357346_3_1	CysI_Sir	1	174	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; s__Amylibacter sp000153745	0.0	1973	2.3e-51	0.7353101154	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_164304_5_1	CysI_Sir	1	295	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7985; f__UBA7985	0.0	2123	4.2e-80	0.2207415414	0.5048	0.4286,0.0762,0.0
SI072_10m_contig_classified	k147_400166_1_1	CysI_Sir	6	277	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__GM7GCV1; g__JABJGI01; s__JABJGI01 sp018662305	0.0	2544	7e-78	1.0	0.1078	0.0642,0.0436,0.0
SI072_10m_contig_classified	k147_249947_1_1	CysI_Sir	1	170	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9659	0.0	2572	2.3e-53	0.2754844319	0.0122	0.0121,0.0001,0.0
SI072_10m_contig_classified	k147_245466_8_1	CysI_Sir	4	280	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp000169115	0.0	2676	1.7e-75	1.0	0.0558	0.0557,0.0001,0.0
SI072_10m_contig_classified	k147_201952_1_1	CysI_Sir	3	247	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__UBA8316; s__UBA8316 sp905182575	0.0	3149	1.3e-66	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_408290_2_1	CysI_Sir	1	396	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Planktomarina; s__Planktomarina temperata	0.0	1991	3.3e-123	1.0	0.0128	0.0127,0.0001,0.0
SI072_10m_contig_classified	k147_180634_2_1	CysI_Sir	1	157	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207; s__HTCC2207 sp905182855	0.0	2546	1.4e-51	0.9446704493	0.0635	0.0634,0.0001,0.0
SI072_10m_contig_classified	k147_241328_1_1	CysI_Sir	1	197	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207; s__HTCC2207 sp905182855	0.0	2546	1.9e-67	0.9770397751	0.0822	0.0821,0.0001,0.0
SI072_10m_contig_classified	k147_38203_1_1	CysI_Sir	1	200	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	0.0	2689	1.8e-64	1.0	0.1374	0.0747,0.0627,0.0
SI072_10m_contig_classified	k147_246449_1_1	CysI_Sir	1	311	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207	0.0	355	2.8e-83	1.0	0.249	0.0861,0.163,0.0
SI072_10m_contig_classified	k147_377380_1_1	CysI_Sir	1	256	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__SW10; s__SW10 sp002420315	0.0	1352	3.9e-67	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_64686_1_1	CysI_Sir	2	244	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp000227505	0.0	2029	3.4e-73	0.7301363981	0.0794	0.0793,0.0001,0.0
SI072_10m_contig_classified	k147_26248_1_1	CysI_Sir	6	267	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	0.0	2442	9.8e-77	1.0	0.0291	0.0001,0.0291,0.0
SI072_10m_contig_classified	k147_167697_1_1	CysI_Sir	1	129	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01; s__DUCF01 sp012959965	0.0	2688	4.9e-39	0.4260455212	0.0982	0.0981,0.0001,0.0
SI072_10m_contig_classified	k147_423205_1_1	CysI_Sir	4	294	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__RS62	0.0	2344	4.2e-73	1.0	0.2399	0.1345,0.1054,0.0
SI072_10m_contig_classified	k147_182157_2_1	CysI_Sir	1	329	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207	0.0	2546	8.3e-94	0.54621379	0.2422	0.0802,0.162,0.0
SI072_10m_contig_classified	k147_153807_1_1	CysI_Sir	1	173	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9659	0.0	2573	1.8e-55	0.7922650833	0.0991	0.0001,0.0991,0.0
SI072_10m_contig_classified	k147_90695_2_1	CysI_Sir	1	393	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp905612505	0.0	1908	3e-117	1.0	0.0326	0.0214,0.0112,0.0
SI072_10m_contig_classified	k147_250927_1_1	CysI_Sir	3	224	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; s__Amylibacter sp000153745	0.0	1973	1.1e-67	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_133168_4_1	CysI_Sir	1	423	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__RS24; g__Micropelagos; s__Micropelagos thuwalensis	0.0	2161	3.6e-132	1.0	0.0846	0.0509,0.0337,0.0
SI072_10m_contig_classified	k147_382361_2_1	CysI_Sir	1	188	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9926; s__UBA9926 sp003451575	0.0	2578	3.4e-59	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_73229_1_1	CysI_Sir	1	144	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp000169115	0.0	2676	8.1e-49	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_191481_2_1	CysI_Sir	1	509	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus	0.0	2029	4.1e-177	1.0	0.2007	0.0954,0.1054,0.0
SI072_10m_contig_classified	k147_403279_1_1	CysI_Sir	1	427	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	39.124905353378395	2442	2.8e-142	1.0	0.0308	0.0001,0.0308,0.0
SI072_10m_contig_classified	k147_417708_1_1	CysI_Sir	1	436	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__UBA7428; s__UBA7428 sp002477625	0.0	3147	4.5e-130	1.0	0.0524	0.0523,0.0001,0.0
SI072_10m_contig_classified	k147_210493_3_1	CysI_Sir	14	418	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__Coraliomargarita	0.0	635	3.9e-103	1.0	0.1979	0.0925,0.1054,0.0
SI072_10m_contig_classified	k147_146248_4_1	CysI_Sir	1	336	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__MB11C04; s__MB11C04 sp002686835	59.83271496037514	668	3e-92	1.0	0.0692	0.0691,0.0001,0.0
SI072_10m_contig_classified	k147_96195_6_1	CysI_Sir	1	486	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	184.16147495526232	2442	3.8e-169	1.0	0.0664	0.0303,0.0362,0.0
SI072_10m_contig_classified	k147_187607_1_1	CysI_Sir	1	298	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	0.0	2689	1.2e-75	1.0	0.1484	0.0665,0.0819,0.0
SI072_10m_contig_classified	k147_447141_1_1	CysI_Sir	1	350	r__Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Synechococcus_E; s__Synechococcus_E sp000153805	0.0	994	1.8e-93	1.0	0.0646	0.0408,0.0238,0.0
SI072_10m_contig_classified	k147_358392_7_1	CysI_Sir	5	379	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ascidiaceihabitans	0.0	1603	7e-41	1.0	0.3113	0.136,0.1754,0.0
SI072_10m_contig_classified	k147_48345_1_1	CysI_Sir	1	397	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA6522; f__UBA6522	0.0	1846	3.1e-130	1.0	0.3921	0.2514,0.1407,0.0
SI072_10m_contig_classified	k147_451877_5_1	CysI_Sir	5	377	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CPC320	0.0	1599	6.7e-42	1.0	0.2646	0.1224,0.1422,0.0
SI072_10m_contig_classified	k147_29404_2_1	CysI_Sir	1	160	r__Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Synechococcus_E	21.445872382403817	996	1e-39	1.0	0.3863	0.0403,0.1054,0.2407
SI072_10m_contig_classified	k147_149855_9_1	CysI_Sir	15	386	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Tateyamaria; s__Tateyamaria sp018668195	0.0	1609	3.1e-44	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_206266_69_1	CysI_Sir	4	377	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Tateyamaria; s__Tateyamaria sp003445215	0.0	1608	1.9e-48	1.0	0.0297	0.0001,0.0296,0.0
SI072_10m_contig_classified	k147_56855_1_1	CysI_Sir	1	168	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillaceae; g__Puniceispirillum; s__Puniceispirillum marinum	0.0	2118	8.8e-54	1.0	0.0455	0.0454,0.0001,0.0
SI072_10m_contig_classified	k147_230819_1_1	CysI_Sir	1	431	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__MS024-2A	0.0	3146	5.4e-150	0.6615049265	0.4559	0.1633,0.2926,0.0
SI072_10m_contig_classified	k147_365577_1_1	CysI_Sir	1	427	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207	0.0	2547	4.7e-154	0.5221232193	0.2221	0.0444,0.0521,0.1257
SI072_10m_contig_classified	k147_438749_1_1	CysI_Sir	1	188	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudohongiellaceae; g__UBA9145	0.0	2588	4.5e-72	0.6497362173	0.3482	0.018,0.1054,0.2248
SI072_10m_contig_classified	k147_425337_1_1	CysI_Sir	1	305	r__Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Synechococcus_C; s__Synechococcus_C sp014279835	34.59465315456615	178	6.8e-63	1.0	0.0223	0.0001,0.0223,0.0
SI072_10m_contig_classified	k147_68267_1_1	CysI_Sir	1	200	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Hel1-33-131	0.0	3136	7.6e-53	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_439294_1_1	CysI_Sir	1	248	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__AAA164-E04; g__UBA7971	0.0	695	6.7e-64	1.0	0.3634	0.1628,0.2006,0.0
SI072_10m_contig_classified	k147_364632_1_1	CysI_Sir	1	334	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.0	3153	5.3e-120	1.0	0.6124	0.077,0.2016,0.3338
SI072_10m_contig_classified	k147_185313_1_1	CysI_Sir	1	328	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0.0	2027	9.3e-99	0.970278909	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_341545_1_1	CysI_Sir	1	177	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Planktomarina; s__Planktomarina temperata	0.0	1991	2.1e-42	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_436091_1_1	CysI_Sir	1	215	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__UBA7428; s__UBA7428 sp002477625	0.0	3147	1.1e-64	1.0	0.0246	0.0245,0.0001,0.0
SI072_10m_contig_classified	k147_212998_1_1	CysI_Sir	1	205	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Planktotalea; s__Planktotalea sp000156115	0.0	1986	2.7e-57	1.0	0.0218	0.0217,0.0001,0.0
SI072_10m_contig_classified	k147_432116_1_1	CysI_Sir	1	231	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus	0.0	2689	2.6e-46	1.0	0.204	0.0248,0.1792,0.0
SI072_10m_contig_classified	k147_53449_1_1	CysI_Sir	1	204	r__Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Synechococcus_C; s__Synechococcus_C sp014279835	0.0	178	9.4e-48	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_44584_1_1	CysI_Sir	1	188	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; s__Amylibacter sp000153745	0.0	1973	1.5e-50	1.0	0.0296	0.0001,0.0296,0.0
SI072_10m_contig_classified	k147_336686_1_1	CysI_Sir	1	218	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus	0.0	2689	6.7e-54	1.0	0.2098	0.0111,0.1987,0.0
SI072_10m_contig_classified	k147_38395_1_1	CysI_Sir	1	216	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus	0.0	2689	3.3e-42	1.0	0.202	0.0463,0.1557,0.0
SI072_10m_contig_classified	k147_352327_1_1	CysI_Sir	1	204	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	1.6e-38	1.0	0.178	0.0894,0.0886,0.0
SI072_10m_contig_classified	k147_333853_1_1	CysI_Sir	1	147	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221	0.0	637	3.7e-38	0.5884944207	0.3391	0.0001,0.1615,0.1775
SI072_10m_contig_classified	k147_7032_2_1	CysI_Sir	2	511	r__Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Synechococcus_E; s__Synechococcus_E sp000153805	0.0	994	7.6e-141	1.0	0.0582	0.0328,0.0255,0.0
SI072_10m_contig_classified	k147_45687_1_1	CysI_Sir	2	94	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__HTCC2150	0.0	2040	3.3e-28	0.2698750905	0.1945	0.1609,0.0335,0.0
SI072_10m_contig_classified	k147_73252_1_1	CysI_Sir	3	179	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudooceanicola; s__Pseudooceanicola nanhaiensis	0.0	1939	3.8e-69	0.3285698984	0.1519	0.0001,0.1518,0.0
SI072_10m_contig_classified	k147_16615_1_1	CysI_Sir	1	451	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.0	1988	3e-156	0.3522320866	0.2722	0.0263,0.1054,0.1405
SI072_10m_contig_classified	k147_219488_1_1	CysI_Sir	2	161	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp016779445	0.0	2023	1.7e-59	0.9925477117	0.0002	0.0001,0.0001,0.0
SI072_10m_contig_classified	k147_305534_1_1	CysI_Sir	3	79	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae	0.0	2028	3.9e-19	0.6023651418	0.6375	0.1008,0.2732,0.2635
SI072_10m_contig_classified	k147_159441_3_1	CysI_Sir	3	103	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__Parvibaculaceae	0.0	2160	1.1e-33	0.4037765655	0.3375	0.0552,0.0444,0.2379
SI072_10m_contig_classified	k147_39342_1_1	CysI_Sir	3	78	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales	0.0	2153	4.6e-20	0.2500010142	0.5249	0.007,0.0001,0.5178
SI072_10m_contig_classified	k147_73415_1_1	CysI_Sir	3	75	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Limnohabitans	0.0	2330	3.9e-15	0.332441493	0.1268	0.0001,0.1267,0.0
SI072_10m_contig_classified	k147_449076_3_1	CysI_Sir	2	110	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	199.83653810876282	2444	4.1e-37	0.5322167999	0.2083	0.0001,0.0967,0.1116
