Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
SI072_135m_contig_classified	k147_38510_6_1	RadA	6	318	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018657375	824.7549644439202	253	5.1e-125	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_494505_1_1	RadA	1	217	r__Root	73.7061950658589	296	2.3e-35	1.0	1.9632	0.5899,1.3733,0.0
SI072_135m_contig_classified	k147_13645_6_1	RadA	17	136	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9	0.0	452	1.7e-49	1.0	0.207	0.0476,0.0739,0.0854
SI072_135m_contig_classified	k147_446145_4_1	RadA	29	338	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__UBA10117; f__ARS21; g__JAAZWY01	0.0	471	3.1e-141	0.9999481642	0.0798	0.0239,0.0252,0.0307
SI072_135m_contig_classified	k147_377372_3_1	RadA	6	201	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	682.0573274751122	254	3e-73	0.5580424154	0.0264	0.012,0.0001,0.0143
SI072_135m_contig_classified	k147_294671_2_1	RadA	54	359	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR15	0.0	440	4.7e-136	0.5885785603	0.4685	0.2014,0.2671,0.0
SI072_135m_contig_classified	k147_159113_64_1	RadA	18	327	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17	0.0	427	3.9e-137	1.0	0.5852	0.1177,0.2824,0.1851
SI072_135m_contig_classified	k147_486806_1_1	RadA	1	92	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018657375	0.0	116	2.6e-08	1.0	0.0235	0.0234,0.0001,0.0
SI072_135m_contig_classified	k147_372966_2_1	RadA	1	127	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	114	4.1e-20	1.0	0.1915	0.0653,0.1261,0.0
SI072_135m_contig_classified	k147_423730_1_1	RadA	1	209	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales	0.0	59	1.1e-63	1.0	0.5444	0.1312,0.4132,0.0
SI072_135m_contig_classified	k147_64167_3_1	RadA	1	154	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus	0.0	120	2.4e-25	1.0	0.1269	0.0696,0.0573,0.0
SI072_135m_contig_classified	k147_324131_5_1	RadA	1	221	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__UBA10117; f__ARS21; g__JAAZWY01	0.0	54	6e-64	1.0	0.1046	0.038,0.0666,0.0
SI072_135m_contig_classified	k147_210953_2_1	RadA	1	194	r__Root	0.0	107	3e-12	1.0	3.5951	1.8424,1.7528,0.0
SI072_135m_contig_classified	k147_279093_2_1	RadA	1	214	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018674605	0.0	114	2.7e-53	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_330486_1_1	RadA	1	189	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	0.0	117	3.2e-47	1.0	0.452	0.1662,0.1348,0.1511
SI072_135m_contig_classified	k147_475411_1_1	RadA	1	235	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	212.0618762613797	251	5e-104	0.6209219666	0.0477	0.006,0.0417,0.0
SI072_135m_contig_classified	k147_397291_2_1	RadA	2	180	r__Root	0.0	82	4.1e-51	1.0	2.0057	0.2205,0.8489,0.9363
SI072_135m_contig_classified	k147_289360_1_1	RadA	27	149	r__Root	80.17165077339037	107	7.3e-10	1.0	3.2681	1.765,1.5031,0.0
SI072_135m_contig_classified	k147_380160_1_1	RadA	1	65	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	113	6.5e-23	0.8060648741	0.1344	0.0405,0.0939,0.0
SI072_135m_contig_classified	k147_113654_1_1	RadA	1	214	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018657375	0.0	116	4.4e-50	1.0	0.029	0.0059,0.0231,0.0
SI072_135m_contig_classified	k147_286283_1_1	RadA	1	54	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus brevis	0.0	121	4.7e-12	0.7006648574	0.0882	0.0001,0.0881,0.0
SI072_135m_contig_classified	k147_90214_1_1	RadA	2	52	r__Root	0.0	107	8.8e-11	1.0	2.71	2.021,0.689,0.0
SI072_135m_contig_classified	k147_498303_1_1	RadA	28	143	r__Root	0.0	107	1.1e-09	1.0	2.4901	1.6153,0.8749,0.0
SI072_135m_contig_classified	k147_111170_2_1	RadA	1	212	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	0.0	117	1.5e-50	1.0	0.4257	0.1619,0.1127,0.1511
SI072_135m_contig_classified	k147_19848_1_1	RadA	22	229	r__Root; d__Archaea; p__Nanoarchaeota	0.0	51	8.4e-55	0.5860599424	1.1211	0.0607,0.4918,0.5686
SI072_135m_contig_classified	k147_375060_1_1	RadA	15	156	r__Root	0.0	107	3.5e-11	1.0	2.7057	1.8687,0.837,0.0
SI072_135m_contig_classified	k147_537898_3_1	RadA	1	214	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	115	2.5e-50	1.0	0.2295	0.0502,0.0523,0.1271
SI072_135m_contig_classified	k147_342516_3_1	RadA	1	213	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	0.0	117	8e-48	1.0	0.4412	0.1474,0.1426,0.1511
SI072_135m_contig_classified	k147_88141_3_1	RadA	1	214	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	114	9.3e-53	0.6341759692	0.2351	0.0778,0.1574,0.0
SI072_135m_contig_classified	k147_243263_85_1	RadA	1	215	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp018647405	0.0	126	2.2e-46	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_468925_1_1	RadA	1	204	r__Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales; f__Thalassarchaeaceae; g__MGIIb-O1	78.40315847691855	338	5.8e-90	0.5784943898	0.1762	0.0272,0.0975,0.0515
SI072_135m_contig_classified	k147_519368_5_1	RadA	1	217	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__UBA10117; f__ARS21; g__JAAZWY01	33.40485448891266	55	1.3e-62	0.7963816941	0.0762	0.0451,0.0312,0.0
SI072_135m_contig_classified	k147_510974_2_1	RadA	1	99	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales	0.0	111	8.8e-26	1.0	0.5585	0.2309,0.3276,0.0
SI072_135m_contig_classified	k147_225887_3_1	RadA	1	214	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	115	7.9e-53	1.0	0.2517	0.0377,0.0869,0.1271
SI072_135m_contig_classified	k147_544995_1_1	RadA	48	262	r__Root	103.07783670864478	107	7.1e-07	1.0	2.9062	1.7757,1.1305,0.0
SI072_135m_contig_classified	k147_403689_1_1	RadA	29	216	r__Root	0.0	107	1.4e-09	1.0	3.2407	1.5708,1.6699,0.0
SI072_135m_contig_classified	k147_121522_3_1	RadA	1	172	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	0.0	117	1.4e-49	1.0	0.4565	0.1633,0.1421,0.1511
SI072_135m_contig_classified	k147_355369_1_1	RadA	1	203	r__Root	0.0	107	2e-13	1.0	3.4733	1.842,1.6312,0.0
SI072_135m_contig_classified	k147_309062_6_1	RadA	1	195	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018657375	0.0	116	4.2e-49	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_319473_1_1	RadA	1	179	r__Root; d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9	0.0	61	1.6e-59	1.0	0.5096	0.0438,0.254,0.2119
SI072_135m_contig_classified	k147_379102_1_1	CysI_Sir	2	174	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	15.320157403535806	2689	7.5e-54	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_378658_1_1	CysI_Sir	1	138	r__Root; d__Bacteria; p__UBA8248; c__UBA8248; o__UBA8248; f__UBA3496	30.465227293888347	2947	1.8e-31	0.3427637769	0.5763	0.0001,0.5762,0.0
SI072_135m_contig_classified	k147_504173_1_1	CysI_Sir	1	198	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.0	880	3.7e-52	0.6379487229	0.4613	0.1606,0.3007,0.0
SI072_135m_contig_classified	k147_44474_2_1	CysI_Sir	1	316	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	9.8e-79	1.0	0.1438	0.1084,0.0354,0.0
SI072_135m_contig_classified	k147_255784_1_1	CysI_Sir	7	223	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp902558495	0.0	2443	9.2e-62	0.4701521932	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_123181_1_1	CysI_Sir	1	255	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus	0.0	2689	8.8e-59	1.0	0.2217	0.0155,0.2063,0.0
SI072_135m_contig_classified	k147_431093_1_1	CysI_Sir	1	267	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	162.59531420895465	3191	8.7e-76	1.0	0.2265	0.1212,0.1054,0.0
SI072_135m_contig_classified	k147_411653_1_1	CysI_Sir	1	193	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp014382285	0.0	880	1.2e-50	1.0	0.1611	0.1056,0.0556,0.0
SI072_135m_contig_classified	k147_426449_1_1	CysI_Sir	3	216	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	45.8388836597857	3191	2.8e-55	1.0	0.2265	0.1212,0.1054,0.0
SI072_135m_contig_classified	k147_70951_2_1	CysI_Sir	1	97	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207	0.0	355	1.5e-28	0.1095027447	0.0897	0.0896,0.0001,0.0
SI072_135m_contig_classified	k147_15508_1_1	CysI_Sir	8	386	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__UBA1096; g__UBA1096	0.0	642	7.3e-108	1.0	0.2348	0.1294,0.1054,0.0
SI072_135m_contig_classified	k147_352396_3_1	CysI_Sir	1	121	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165; g__GCA-2687515; s__GCA-2687515 sp018674495	105.26602926750039	2300	5.4e-37	0.9697621332	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_212212_4_1	CysI_Sir	3	272	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CABZJG01; s__CABZJG01 sp902525995	0.0	1978	6.3e-76	0.9926076142	0.0806	0.0805,0.0001,0.0
SI072_135m_contig_classified	k147_230032_3_1	CysI_Sir	1	121	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__UBA868; g__GCA-2726415; s__GCA-2726415 sp018698075	0.0	2674	9.4e-36	0.8990658493	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_345339_2_1	CysI_Sir	1	190	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudohongiellaceae; g__UBA9145; s__UBA9145 sp018661465	19.93797597767562	2585	2.2e-65	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_476030_2_1	CysI_Sir	1	159	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	0.0	2688	1.4e-48	0.34010454	0.2047	0.1411,0.0636,0.0
SI072_135m_contig_classified	k147_382415_1_1	CysI_Sir	1	194	r__Root; d__Bacteria; p__Latescibacterota; c__UBA2968; o__UBA8231; f__UBA8231; g__GCA-2724215; s__GCA-2724215 sp018672475	86.37048975071437	3273	9.2e-60	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_539963_1_1	CysI_Sir	1	332	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	43.581047218777606	3318	8.6e-73	1.0	0.148	0.0885,0.0595,0.0
SI072_135m_contig_classified	k147_319527_1_1	CysI_Sir	1	168	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae; g__HTCC2207	0.0	355	7.7e-47	1.0	0.0423	0.0422,0.0001,0.0
SI072_135m_contig_classified	k147_454576_4_1	CysI_Sir	1	118	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.0	880	4.8e-20	1.0	0.2215	0.1161,0.1054,0.0
SI072_135m_contig_classified	k147_12618_4_1	CysI_Sir	1	94	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__GCA-2731375; f__GCA-2731375; g__GCA-2731375; s__GCA-2731375 sp018701215	0.0	2257	5.3e-28	0.9168506313	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_375124_1_1	CysI_Sir	1	185	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp016764995	378.7568798699632	3245	2.1e-56	1.0	0.1385	0.1384,0.0001,0.0
SI072_135m_contig_classified	k147_368194_1_1	CysI_Sir	1	148	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	33.85025254876483	3318	3.2e-31	0.7916338937	0.1318	0.1317,0.0001,0.0
SI072_135m_contig_classified	k147_395031_2_1	CysI_Sir	1	160	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04	0.0	664	1.8e-44	0.670280049	0.2418	0.0622,0.0001,0.1795
SI072_135m_contig_classified	k147_476742_1_1	CysI_Sir	1	133	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0.0	2027	1.6e-38	1.0	0.0195	0.0194,0.0001,0.0
SI072_135m_contig_classified	k147_169931_3_1	CysI_Sir	1	334	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__UBA868; g__GCA-2726415; s__GCA-2726415 sp018698075	0.0	2674	1.8e-89	1.0	0.0541	0.0001,0.054,0.0
SI072_135m_contig_classified	k147_288307_1_1	CysI_Sir	1	476	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	0.0	2689	1.3e-144	1.0	0.1099	0.0212,0.0887,0.0
SI072_135m_contig_classified	k147_90501_1_1	CysI_Sir	1	116	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	1.6e-19	0.7974607161	0.2118	0.1336,0.0782,0.0
SI072_135m_contig_classified	k147_246368_1_1	CysI_Sir	1	253	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__GCA-2730975; s__GCA-2730975 sp018695085	20.907508927178277	663	6.6e-63	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_257210_3_1	CysI_Sir	1	319	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Planktomarina; s__Planktomarina temperata	0.0	1991	8.8e-87	1.0	0.0172	0.0171,0.0001,0.0
SI072_135m_contig_classified	k147_271460_3_1	CysI_Sir	1	310	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus	0.0	2676	1.4e-84	1.0	0.4754	0.2084,0.267,0.0
SI072_135m_contig_classified	k147_225705_1_1	CysI_Sir	1	300	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	70.84936579974034	3318	7.6e-67	0.8840478028	0.1685	0.1299,0.0386,0.0
SI072_135m_contig_classified	k147_97275_2_1	CysI_Sir	1	492	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	165.79223028280492	3318	3.1e-135	1.0	0.1928	0.1148,0.078,0.0
SI072_135m_contig_classified	k147_159781_1_1	CysI_Sir	1	345	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__JABIRX01; g__JADHOX01	0.0	601	5.1e-88	1.0	0.1202	0.0556,0.0646,0.0
SI072_135m_contig_classified	k147_336175_2_1	CysI_Sir	1	228	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079; s__UBA8079 sp018667335	0.0	2232	1.6e-77	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_235520_2_1	CysI_Sir	1	509	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14; s__BACL14 sp018657165	0.0	2442	3.6e-180	1.0	0.0754	0.0316,0.0438,0.0
SI072_135m_contig_classified	k147_291923_3_1	CysI_Sir	1	135	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	0.0	2688	6e-43	0.3471225319	0.2565	0.1373,0.1192,0.0
SI072_135m_contig_classified	k147_448722_1_1	CysI_Sir	1	229	r__Root; d__Bacteria; p__Margulisbacteria; c__Marinamargulisbacteria	0.0	2741	1.7e-41	1.0	0.5112	0.0846,0.1054,0.3212
SI072_135m_contig_classified	k147_240995_2_1	CysI_Sir	1	227	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	4.7e-49	1.0	0.2129	0.1061,0.1068,0.0
SI072_135m_contig_classified	k147_546859_1_1	CysI_Sir	1	279	r__Root	0.0	6	2.9e-76	1.0	2.2536	0.7176,0.6069,0.9291
SI072_135m_contig_classified	k147_431120_1_1	CysI_Sir	1	118	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp014382285	0.0	880	7e-20	1.0	0.1452	0.1451,0.0001,0.0
SI072_135m_contig_classified	k147_346314_2_1	CysI_Sir	1	180	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus; s__Pseudothioglobus sp002698045	0.0	2689	3.5e-56	1.0	0.1204	0.0707,0.0498,0.0
SI072_135m_contig_classified	k147_518168_1_1	CysI_Sir	2	190	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus	0.0	3315	3.6e-42	1.0	0.0782	0.0781,0.0001,0.0
SI072_135m_contig_classified	k147_41668_3_1	CysI_Sir	1	251	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__JABJCN01; g__JABJCN01; s__JABJCN01 sp018668635	0.0	661	5.6e-65	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_168725_7_1	CysI_Sir	2	277	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; s__Amylibacter sp000153745	0.0	1973	1.1e-74	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_265546_2_1	CysI_Sir	1	379	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9926; s__UBA9926 sp003451575	0.0	2578	8.2e-108	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_292975_4_1	CysI_Sir	1	361	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.0	3318	1e-77	1.0	0.1551	0.1095,0.0456,0.0
SI072_135m_contig_classified	k147_354922_1_1	CysI_Sir	1	107	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__JABIRX01; g__JADHOX01	0.0	601	1.4e-25	1.0	0.2438	0.2437,0.0001,0.0
SI072_135m_contig_classified	k147_240287_3_1	CysI_Sir	7	495	r__Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__JADHTT01; s__JADHTT01 sp018662405	0.0	861	6.1e-86	1.0	0.0253	0.012,0.0132,0.0
SI072_135m_contig_classified	k147_375474_1_1	CysI_Sir	1	215	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0.0	2027	1.9e-67	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig_classified	k147_526789_1_1	CysI_Sir	1	339	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp002697825	64.39443086900599	3191	7.1e-89	1.0	0.0574	0.0001,0.0573,0.0
SI072_135m_contig_classified	k147_217879_1_1	CysI_Sir	1	332	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	108.95261804694402	3318	1.1e-72	1.0	0.148	0.0885,0.0595,0.0
SI072_135m_contig_classified	k147_338548_1_1	CysI_Sir	1	210	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	123.31163428478618	3191	6.3e-80	1.0	0.2265	0.1212,0.1054,0.0
