Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
SI072_135m_contig	k147_270989_1	NirK	3	96	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.30893921500906696	322	4e-07	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_182973_1	NirK	1	131	r__Root	0.2675924629251467	306	3.3e-18	1.0	2.3298	0.9461,1.0488,0.3349
SI072_135m_contig	k147_15005_2	NirK	2	342	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.3496614053961327	503	1e-78	0.5232726105	0.0547	0.0546,0.0001,0.0
SI072_135m_contig	k147_197840_2	NirK	1	203	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.2357568600362678	503	1.1e-45	0.2795277496	0.1209	0.0546,0.0663,0.0
SI072_135m_contig	k147_472959_7	NirK	1	412	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	19.26518652097392	650	5.8e-47	0.2806207141	0.1228	0.0821,0.0407,0.0
SI072_135m_contig	k147_436433_1	NirK	1	339	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.8112380328238088	876	3.4e-80	1.0	0.0596	0.0595,0.0001,0.0
SI072_135m_contig	k147_50639_1	NirK	1	191	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.4347793769342262	887	2.3e-62	0.2247451541	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_502229_2	NirK	1	330	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	1.379866270300316	890	2.5e-98	0.5120592128	0.194	0.0277,0.0217,0.1447
SI072_135m_contig	k147_269954_2	NirK	1	379	r__Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__UBA1138; s__UBA1138 sp009937285	0.5293320723304957	979	2.3e-76	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_106779_2	NirK	3	221	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp018645085	5.099593920149666	1119	3.5e-60	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_116883_1	NirK	64	349	r__Root; d__Bacteria; p__Proteobacteria	0.457583111602001	29	1.6e-30	1.0	1.2265	1.1211,0.1054,0.0
SI072_135m_contig	k147_208920_1	NirK	17	291	r__Root; d__Bacteria	0.29556246549321047	235	7.2e-64	1.0	1.6585	0.0781,0.5684,1.012
SI072_135m_contig	k147_248261_1	NirK	17	198	r__Root	0.2396619364918823	301	1.1e-30	1.0	2.8394	1.3222,1.5172,0.0
SI072_135m_contig	k147_266410_1	NirK	3	293	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	2.5204378824493983	507	7.1e-64	0.358255836	0.1999	0.0001,0.0756,0.1243
SI072_135m_contig	k147_286352_1	NirK	2	225	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	2.76809536648124	506	4.5e-54	1.0	0.0309	0.0001,0.0309,0.0
SI072_135m_contig	k147_338021_1	NirK	1	171	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus	0.41625494232800603	521	2.5e-41	1.0	0.188	0.0826,0.1054,0.0
SI072_135m_contig	k147_152272_1	NirK	1	179	r__Root; d__Archaea; p__Thermoproteota	2.1208073039281645	646	2.1e-12	0.645895985	0.1256	0.0203,0.1054,0.0
SI072_135m_contig	k147_516769_1	NirK	1	170	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp009873655	0.43614948001280046	873	1e-52	0.8918473374	0.1265	0.0859,0.0406,0.0
SI072_135m_contig	k147_105944_2	NirK	1	414	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.4216461960991218	880	1.4e-96	0.4946881986	0.3825	0.0001,0.177,0.2054
SI072_135m_contig	k147_68294_1	NirK	2	282	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.46275150503485785	890	6.6e-77	0.4680510219	0.2467	0.0278,0.0743,0.1447
SI072_135m_contig	k147_196715_1	NirK	1	190	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales	0.24975296539680364	944	1.8e-56	0.9287198079	0.8257	0.0818,0.7439,0.0
SI072_135m_contig	k147_416761_1	NirK	1	274	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__JABJKH01; g__JABJKH01; s__JABJKH01 sp018660465	0.3463727257327934	1100	3.6e-65	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_64182_2	NirK	8	344	r__Root	4.045000988977354	29	4.1e-32	1.0	1.8663	0.9527,0.9137,0.0
SI072_135m_contig	k147_268565_1	NirK	1	262	r__Root	0.5773154185818289	235	4.8e-64	1.0	1.9011	0.1409,0.7481,1.012
SI072_135m_contig	k147_47537_5	NirK	1	349	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	5.075783034251825	411	2.6e-50	1.0	0.2335	0.0281,0.2054,0.0
SI072_135m_contig	k147_280234_1	NirK	4	276	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.2055297138195535	503	1.1e-76	0.2538364595	0.1188	0.0546,0.0642,0.0
SI072_135m_contig	k147_277576_2	NirK	2	342	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	7.966320967489616	506	5.4e-82	1.0	0.0408	0.0001,0.0408,0.0
SI072_135m_contig	k147_353129_5	NirK	1	354	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus brevis	1.2163179880806412	521	1.9e-80	1.0	0.1115	0.0665,0.0449,0.0
SI072_135m_contig	k147_228926_1	NirK	8	263	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp001437625	2.9212177202661858	661	2e-32	0.7064388912	0.1075	0.0451,0.0625,0.0
SI072_135m_contig	k147_79826_1	NirK	1	178	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.3313761412387758	890	1.1e-55	0.4100817764	0.2366	0.0001,0.0919,0.1447
SI072_135m_contig	k147_49002_2	NirK	2	176	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	0.3538758281012949	896	7.8e-53	0.5823089275	0.2329	0.0475,0.1855,0.0
SI072_135m_contig	k147_225903_2	NirK	2	360	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus	0.5668735069861662	985	1.1e-98	1.0	0.1984	0.1334,0.0651,0.0
SI072_135m_contig	k147_282661_1	NirK	3	220	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp018645085	2.8310066248103594	1119	3e-60	1.0	0.0284	0.0283,0.0001,0.0
SI072_135m_contig	k147_396152_4	NirK	1	273	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	0.5721832406598796	312	7.8e-53	1.0	0.7419	0.0798,0.6621,0.0
SI072_135m_contig	k147_12443_1	NirK	1	236	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	5.220319223372722	652	2.8e-23	0.2568627849	0.0993	0.0001,0.0339,0.0654
SI072_135m_contig	k147_320018_1	NirK	1	176	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.33702459819170943	887	3.8e-54	0.5285170591	0.0705	0.0001,0.0705,0.0
SI072_135m_contig	k147_532693_1	NirK	14	344	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.3942992986936531	958	6.5e-76	1.0	0.9342	0.1103,0.5054,0.3185
SI072_135m_contig	k147_52898_1	NirK	1	213	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Thioglobus; s__Thioglobus sp018644675	4.455686706609642	1112	3e-58	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_366927_1	NirK	1	182	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus sp000402075	0.2870144965245526	501	1.2e-41	1.0	0.0351	0.035,0.0001,0.0
SI072_135m_contig	k147_14554_1	NirK	1	287	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	0.8783776984229917	873	3.7e-87	0.8004621588	0.1573	0.1348,0.0225,0.0
SI072_135m_contig	k147_412050_2	NirK	1	96	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.27804529350816026	887	1.2e-24	0.1765039803	0.0809	0.0001,0.0808,0.0
SI072_135m_contig	k147_56269_2	NirK	1	327	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.4521061683059517	891	6.2e-101	1.0	0.1513	0.046,0.1054,0.0
SI072_135m_contig	k147_394495_3	NirK	1	325	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	0.7278077212483541	897	4.2e-100	0.9727033223	0.3326	0.1277,0.1187,0.0862
SI072_135m_contig	k147_443475_2	NirK	10	402	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__HIMB59; f__GCA-002718135; g__AG-337-I02; s__AG-337-I02 sp902512415	0.6048225221602569	1000	5.5e-96	1.0	0.0354	0.0186,0.0167,0.0
SI072_135m_contig	k147_450676_1	NirK	1	412	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__UBA5972; s__UBA5972 sp002430125	0.3080437390235335	126	6.5e-113	1.0	0.1132	0.0815,0.0317,0.0
SI072_135m_contig	k147_367003_1	NirK	5	191	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Porticoccaceae	0.2980720064409088	275	7.8e-56	1.0	0.5718	0.3034,0.2684,0.0
SI072_135m_contig	k147_318288_1	NirK	2	297	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	0.9187040898855487	506	1.8e-67	1.0	0.0654	0.0001,0.0654,0.0
SI072_135m_contig	k147_74689_2	NirK	1	382	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.3938974991365604	956	6.2e-100	1.0	0.0204	0.0001,0.0203,0.0
SI072_135m_contig	k147_51281_5	NirK	1	379	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05; s__SUP05 sp000205985	115.22977440995028	1111	7.8e-98	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_456823_2	NirK	25	355	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.3368378809627944	380	7.3e-83	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_349287_1	NirK	3	447	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__TCS55; s__TCS55 sp018647265	0.44816782123981985	726	1.9e-110	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_60494_1	NirK	3	259	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	0.4725199112274272	881	7.8e-59	1.0	0.0558	0.0266,0.0292,0.0
SI072_135m_contig	k147_471769_3	NirK	1	326	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	2.367211306197915	897	1.6e-100	1.0	0.3303	0.1283,0.1157,0.0862
SI072_135m_contig	k147_365768_1	NirK	1	243	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	3.7225268376401157	1005	3.5e-67	0.4328874813	0.1978	0.0001,0.1978,0.0
SI072_135m_contig	k147_421929_1	NirK	2	224	r__Root	0.23832453729270883	1128	2.8e-54	1.0	1.8384	0.2695,0.6522,0.9168
SI072_135m_contig	k147_302612_2	NirK	23	523	r__Root; d__Bacteria; p__Proteobacteria	0.40676996642860486	29	4.1e-45	1.0	1.3971	0.8097,0.5874,0.0
SI072_135m_contig	k147_9474_1	NirK	1	262	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.8263534422837945	503	1.1e-58	0.2885365196	0.1379	0.0546,0.0833,0.0
SI072_135m_contig	k147_481679_3	NirK	1	316	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	1.6612326396943247	873	7.5e-94	1.0	0.1317	0.0936,0.0381,0.0
SI072_135m_contig	k147_501336_1	NirK	1	217	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Thioglobus; s__Thioglobus sp018644675	15.908803521646627	1112	1.9e-58	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_527494_1	NirK	1	172	r__Root	0.37498828856272964	301	1.1e-28	1.0	2.5021	1.2443,1.2578,0.0
SI072_135m_contig	k147_326890_1	NirK	1	196	r__Root; d__Bacteria	0.4257855319728924	322	1.1e-35	1.0	1.4847	0.2161,1.2685,0.0
SI072_135m_contig	k147_325654_1	NirK	1	228	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	4.629252654814123	506	2.8e-61	1.0	0.0572	0.0317,0.0255,0.0
SI072_135m_contig	k147_54161_2	NirK	5	450	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	1.7426637760156685	881	2.6e-95	1.0	0.0412	0.0001,0.0411,0.0
SI072_135m_contig	k147_473054_1	NirK	1	244	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae	0.2905289597473022	1006	1.5e-60	0.840620834	0.635	0.1356,0.3302,0.1692
SI072_135m_contig	k147_228782_1	NirK	36	437	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8588789760252072	29	1.8e-44	1.0	1.1708	0.647,0.5237,0.0
SI072_135m_contig	k147_467735_1	NirK	1	251	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	0.6590703253526763	897	5.4e-84	0.9218270153	0.3863	0.1348,0.1653,0.0862
SI072_135m_contig	k147_19028_1	NirK	1	176	r__Root	0.4718344374683933	301	4.5e-30	1.0	2.314	1.5141,0.8,0.0
SI072_135m_contig	k147_405931_1	NirK	1	169	r__Root	0.3509841969333779	323	8.7e-45	0.9291053906	3.1013	0.0001,1.5157,1.5855
SI072_135m_contig	k147_345823_1	NirK	1	240	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	1.9976367092817686	506	5.6e-71	1.0	0.0814	0.0323,0.0491,0.0
SI072_135m_contig	k147_497805_1	NirK	2	193	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.5839431380067753	504	1.6e-42	0.8524842819	0.0759	0.0001,0.0758,0.0
SI072_135m_contig	k147_145320_8	NirK	1	350	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018674605	14.500483337198299	509	6.2e-79	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_353281_1	NirK	1	271	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Pseudothioglobus	0.8755177753762489	985	8.7e-74	1.0	0.1542	0.0812,0.0729,0.0
SI072_135m_contig	k147_103563_5	NirK	1	361	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__GCA-2721545; s__GCA-2721545 sp905612245	1.6058011794504432	1122	6e-92	1.0	0.0674	0.0486,0.0188,0.0
SI072_135m_contig	k147_37726_1	NirK	1	251	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05	18.999761723057617	301	6.4e-35	1.0	0.147	0.0001,0.1469,0.0
SI072_135m_contig	k147_303738_1	NirK	6	205	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	1.2007939830206076	411	4.9e-26	1.0	0.506	0.2017,0.3043,0.0
SI072_135m_contig	k147_315503_2	NirK	1	202	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.4829082320435214	506	2.1e-46	1.0	0.1328	0.0001,0.1328,0.0
SI072_135m_contig	k147_478922_1	NirK	1	237	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.8256485394528033	876	8.7e-60	1.0	0.0263	0.0262,0.0001,0.0
SI072_135m_contig	k147_493086_2	NirK	1	327	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	0.5967801421638563	891	1e-99	1.0	0.041	0.0409,0.0001,0.0
SI072_135m_contig	k147_342426_1	NirK	1	190	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	0.3571402024816858	897	7.1e-60	0.9353941214	0.3015	0.13,0.0852,0.0862
SI072_135m_contig	k147_521226_2	NirK	3	196	r__Root	0.23491615557125095	301	1.6e-28	1.0	3.0945	1.4633,1.6313,0.0
SI072_135m_contig	k147_515126_1	NirK	1	171	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CPC320; s__CPC320 sp002684375	0.8498538405863456	312	3.3e-47	1.0	0.0338	0.0337,0.0001,0.0
SI072_135m_contig	k147_60616_6	NirK	3	300	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	1.6806293296493244	506	9.3e-68	1.0	0.0207	0.0001,0.0207,0.0
SI072_135m_contig	k147_287789_1	NirK	1	170	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.42602888434399516	875	2e-47	0.8621711403	0.5809	0.0172,0.3122,0.2515
SI072_135m_contig	k147_429015_3	NirK	1	364	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	4.712804244302699	957	6.6e-101	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_524763_3	NirK	1	372	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA11654; f__UBA11654; g__JABHDX01; s__JABHDX01 sp018672815	1.7174701239753385	1109	2.7e-98	1.0	0.0002	0.0001,0.0001,0.0
SI072_135m_contig	k147_532950_1	NirK	8	327	r__Root	1.0425294237396878	29	5.4e-32	1.0	2.0958	0.9345,1.1612,0.0
SI072_135m_contig	k147_545234_2	NirK	16	151	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__UBA1479	0.21605285499971838	266	6.3e-47	1.0	0.3337	0.0801,0.2536,0.0
SI072_135m_contig	k147_323006_1	NirK	1	222	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	2.6612906664352485	506	1.1e-57	1.0	0.0597	0.0323,0.0274,0.0
SI072_135m_contig	k147_431240_1	NirK	1	252	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	5.275167623870235	1002	6.7e-69	1.0	0.1728	0.0814,0.0914,0.0
SI072_135m_contig	k147_294378_1	NirK	1	209	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Thioglobus; s__Thioglobus sp018644675	17.964374011041517	1112	6.8e-53	1.0	0.0002	0.0001,0.0001,0.0
