Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
SI072_150m_contig	k147_398438_8	NirK	1	350	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.1092450164148397	503	2.6e-78	0.3431034823	0.1182	0.0546,0.0636,0.0
SI072_150m_contig	k147_350919_2	NirK	26	201	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	0.4733735046813784	881	1.5e-34	0.6586719307	0.0614	0.0001,0.0613,0.0
SI072_150m_contig	k147_104829_2	NirK	1	108	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.3655254126362326	887	7.7e-32	0.2016948394	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_361755_1	NirK	1	175	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Afipia	0.2732041369875384	1014	3e-39	0.5824527956	0.2867	0.1012,0.1856,0.0
SI072_150m_contig	k147_270104_6	NirK	3	342	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	2.0538844600726605	506	7.3e-81	1.0	0.0377	0.0188,0.0189,0.0
SI072_150m_contig	k147_257971_2	NirK	1	209	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.733603701170242	503	7.5e-50	0.2963822114	0.1327	0.0273,0.1054,0.0
SI072_150m_contig	k147_290769_1	NirK	1	178	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.8804097111099669	516	4.3e-43	0.1958628194	0.1826	0.0001,0.0536,0.129
SI072_150m_contig	k147_194564_1	NirK	6	156	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.6767264539677171	884	7.1e-36	0.9352467836	0.2714	0.0281,0.0001,0.2432
SI072_150m_contig	k147_355145_1	NirK	2	135	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp009873655	0.40714728444006637	873	4.7e-36	0.60853556	0.0968	0.0967,0.0001,0.0
SI072_150m_contig	k147_74689_2	NirK	1	359	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp018645085	2.279863226481657	1119	6.8e-99	1.0	0.0181	0.018,0.0001,0.0
SI072_150m_contig	k147_372692_1	NirK	1	108	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.5604722993755565	887	3.9e-31	0.2016948394	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_213576_6	NirK	1	382	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.7677937443551698	956	1.6e-101	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_365149_1	NirK	1	361	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__GCA-2721545; s__GCA-2721545 sp905612245	0.49894555404415397	1122	4.7e-92	1.0	0.0567	0.0408,0.0159,0.0
SI072_150m_contig	k147_187918_1	NirK	1	144	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_B; f__DSM-18226; g__Cytobacillus; s__Cytobacillus oceanisediminis_B	0.18318285047057173	331	5.4e-33	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_168814_3	NirK	3	342	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.3203542957609957	503	2.6e-79	0.8757192578	0.1327	0.0273,0.1054,0.0
SI072_150m_contig	k147_152188_1	NirK	1	182	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	0.6386374786897527	897	2e-53	0.935945395	0.2696	0.1361,0.0473,0.0862
SI072_150m_contig	k147_271462_1	NirK	1	184	r__Root	1.411080395031123	29	2.3e-09	1.0	2.3521	0.9949,1.3572,0.0
SI072_150m_contig	k147_57375_7	NirK	1	350	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018674605	8.68531301968354	509	4.8e-79	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_199663_1	NirK	1	180	r__Root; d__Bacteria	0.23350780939105845	849	1.6e-56	0.7358926623	0.9404	0.0637,0.2391,0.6376
SI072_150m_contig	k147_152978_2	NirK	3	369	r__Root; d__Bacteria; p__SAR324; c__SAR324; o__SAR324; f__NAC60-12; g__Arctic96AD-7; s__Arctic96AD-7 sp018645085	3.531963392586645	1119	6.9e-99	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_268829_1	NirK	1	223	r__Root	2.3884771666007882	29	3.5e-09	1.0	2.3734	0.9301,1.4432,0.0
SI072_150m_contig	k147_183353_2	NirK	1	161	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.47256680136733376	503	8.9e-35	0.1931875964	0.0547	0.0546,0.0001,0.0
SI072_150m_contig	k147_55032_4	NirK	2	342	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	2.671594072124588	506	1.1e-81	1.0	0.0373	0.0001,0.0372,0.0
SI072_150m_contig	k147_47937_1	NirK	1	262	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.4663471803964555	886	7.7e-92	0.7617526388	0.0777	0.0571,0.0206,0.0
SI072_150m_contig	k147_363666_2	NirK	1	372	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA11654; f__UBA11654; g__JABHDX01; s__JABHDX01 sp018672815	0.7619522587267883	1109	2.6e-98	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_234120_1	NirK	1	154	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp009873655	1.3023709756036776	873	4.5e-39	1.0	0.1161	0.0641,0.052,0.0
SI072_150m_contig	k147_230408_1	NirK	1	215	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	1.574015604043431	1002	6.4e-55	1.0	0.1403	0.101,0.0393,0.0
SI072_150m_contig	k147_113571_1	NirK	1	280	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018673915	0.37809983371150035	883	6.6e-97	1.0	0.0401	0.0001,0.04,0.0
SI072_150m_contig	k147_139416_4	NirK	1	318	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitromaritima	1.5570542289998597	897	3.6e-100	1.0	0.2712	0.0797,0.1054,0.0862
SI072_150m_contig	k147_268370_2	NirK	2	154	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.342729204106231	876	6.7e-36	0.9606608731	0.1245	0.0001,0.1244,0.0
SI072_150m_contig	k147_65137_1	NirK	1	299	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05; s__SUP05 sp000205985	61.30117678971119	301	1.4e-40	1.0	0.0798	0.0001,0.0798,0.0
SI072_150m_contig	k147_224178_2	NirK	1	269	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	0.5761504727116695	506	1.9e-79	1.0	0.0976	0.0193,0.0783,0.0
SI072_150m_contig	k147_95746_3	NirK	1	238	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae	0.48899857154905757	987	8.3e-64	1.0	0.4078	0.1702,0.0479,0.1897
SI072_150m_contig	k147_336183_3	NirK	5	450	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	0.9658732115721056	881	7.7e-97	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_296755_3	NirK	2	137	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	1.154848405140561	1002	2.4e-32	1.0	0.1526	0.0849,0.0677,0.0
SI072_150m_contig	k147_58490_2	NirK	12	317	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.5047514991938339	595	1.1e-73	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_428302_2	NirK	1	327	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	1.068938950611812	891	1.1e-99	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_216789_3	NirK	1	364	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__OPU3-GD-OMZ; s__OPU3-GD-OMZ sp001901525	4.220733623171255	957	5.1e-101	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_184215_1	NirK	1	266	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JABJGO01; s__JABJGO01 sp018662225	0.1989626465785236	1099	6e-78	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_58490_5	NirK	25	355	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus; s__Methyloprofundus sp012960135	0.5518319941461128	380	5.7e-83	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_265901_2	NirK	1	157	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018674605	0.8686784229862333	509	4.1e-33	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_251981_1	NirK	1	87	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pusillimonas_C	0.1790663819206712	928	8.4e-23	1.0	0.2041	0.0988,0.1054,0.0
SI072_150m_contig	k147_162133_4	NirK	1	379	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05; s__SUP05 sp000205985	173.9639324905738	1111	6.1e-98	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_49048_1	NirK	1	354	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopelagicus; s__Nitrosopelagicus brevis	0.8057987186430206	521	1.5e-80	1.0	0.1007	0.0602,0.0405,0.0
SI072_150m_contig	k147_339623_1	NirK	1	377	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Thioglobus; s__Thioglobus sp018644675	42.47734074304706	1112	2.7e-101	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_72654_1	NirK	1	113	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CPC320; s__CPC320 sp002684375	0.44660951597028764	312	6.1e-23	1.0	0.0525	0.0524,0.0001,0.0
SI072_150m_contig	k147_76115_1	NirK	1	172	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__GCA-2731375; f__GCA-2731375; g__GCA-2731375; s__GCA-2731375 sp018701215	0.4941676896415423	257	2.6e-32	0.5816959423	0.1171	0.117,0.0001,0.0
SI072_150m_contig	k147_289843_1	NirK	7	172	r__Root; d__Bacteria	3.474616567792095	29	5.1e-23	1.0	1.5182	0.8232,0.695,0.0
SI072_150m_contig	k147_203160_1	NirK	2	195	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.3212650214710724	504	9.7e-44	0.7260356197	0.0461	0.027,0.0192,0.0
SI072_150m_contig	k147_131764_1	NirK	1	279	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp001437625	4.771752568047454	661	1.2e-34	0.3933466752	0.0748	0.0332,0.0417,0.0
SI072_150m_contig	k147_35832_1	NirK	1	219	r__Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia; o__Marinisomatales; f__TCS55; g__TCS55; s__TCS55 sp018647265	0.3638563468251082	726	3.4e-80	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_251379_7	NirK	1	194	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	4.394972049047815	1004	1.1e-47	0.8942828951	0.3371	0.0285,0.1875,0.1212
SI072_150m_contig	k147_336196_1	NirK	3	195	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.239537288184202	504	1.9e-44	0.7253215499	0.046	0.027,0.0189,0.0
SI072_150m_contig	k147_357252_1	NirK	1	184	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Schleiferiaceae; g__UBA3442; s__UBA3442 sp002378565	0.2742764962208832	722	4.8e-72	0.2624619302	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_322277_2	NirK	1	263	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.8382530819062095	890	5.4e-78	0.3446796649	0.1926	0.0248,0.0231,0.1447
SI072_150m_contig	k147_399043_1	NirK	4	214	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.28414642154388686	286	2.8e-58	0.3680689752	0.9274	0.4802,0.4472,0.0
SI072_150m_contig	k147_318176_1	NirK	1	189	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.5880693147938187	507	3.7e-46	0.3742665646	0.2048	0.0001,0.0805,0.1243
SI072_150m_contig	k147_262015_1	NirK	2	205	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__UBA868; g__UBA868; s__UBA868 sp018672825	0.1813957007098832	787	4.7e-68	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_42554_2	NirK	1	206	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0.25663297892012465	1103	5.1e-56	0.3545549355	0.4629	0.0104,0.2583,0.1942
SI072_150m_contig	k147_219011_1	NirK	15	286	r__Root	0.39006418159642725	235	2e-62	0.7535988034	1.7446	0.0696,0.663,1.012
SI072_150m_contig	k147_283491_2	NirK	1	349	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_B	0.2421562467759125	331	1.8e-95	1.0	0.7007	0.0431,0.6576,0.0
SI072_150m_contig	k147_267734_1	NirK	2	198	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.5097664172186113	504	9.2e-47	0.7248604053	0.0459	0.0271,0.0188,0.0
SI072_150m_contig	k147_127088_1	NirK	1	380	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	4.101817030654195	653	5.8e-48	0.660386605	0.0305	0.0304,0.0001,0.0
SI072_150m_contig	k147_337367_2	NirK	1	253	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.6299173118948515	503	9.4e-55	0.3999615209	0.1251	0.0528,0.0724,0.0
SI072_150m_contig	k147_191792_2	NirK	15	380	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.4403619313285981	958	6.3e-89	1.0	0.9939	0.1526,0.5228,0.3185
SI072_150m_contig	k147_53083_1	NirK	1	193	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCF-002020875; f__GCF-002020875; g__Thiopontia; s__Thiopontia sp013349825	0.3491654332913245	283	1e-48	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_357605_1	NirK	1	103	r__Root; d__Bacteria	0.5874180829993815	235	7.1e-42	0.534655037	1.5776	0.0001,0.5655,1.012
SI072_150m_contig	k147_359217_1	NirK	1	337	r__Root	0.31586664486547233	301	8.6e-47	1.0	2.5166	1.0989,1.4176,0.0
SI072_150m_contig	k147_368327_1	NirK	2	202	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.31558233645425227	504	4.6e-47	0.8601248428	0.1068	0.0001,0.1068,0.0
SI072_150m_contig	k147_384406_1	NirK	1	178	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.5073547487752351	507	8.9e-45	0.4343696742	0.187	0.0001,0.0627,0.1243
SI072_150m_contig	k147_292193_1	NirK	1	162	r__Root; d__Bacteria	0.2213459443186075	235	9.4e-48	0.584245635	1.5851	0.0338,0.5392,1.012
SI072_150m_contig	k147_307619_1	NirK	1	289	r__Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__UBA1138; s__UBA1138 sp009937285	0.4227784126777555	979	5.5e-56	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_127020_2	NirK	1	262	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	0.4277696901438257	411	1.8e-31	1.0	0.4171	0.1894,0.2277,0.0
SI072_150m_contig	k147_424313_1	NirK	3	181	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	0.4232329045212934	871	1.7e-57	0.5107325156	0.1551	0.0936,0.0616,0.0
SI072_150m_contig	k147_164213_1	NirK	1	252	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp009873655	0.9486254756511749	873	2.7e-76	1.0	0.1277	0.0847,0.0429,0.0
SI072_150m_contig	k147_5382_1	NirK	1	176	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05	81.08807446526441	301	8.7e-26	1.0	0.1519	0.0001,0.1518,0.0
SI072_150m_contig	k147_12614_1	NirK	1	185	r__Root	0.45697227214164127	301	1.9e-36	1.0	2.6274	1.451,1.1764,0.0
SI072_150m_contig	k147_50138_1	NirK	1	144	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__LS-NOB sp018653085	0.33201891647791126	881	9.8e-42	1.0	0.1081	0.0001,0.1081,0.0
SI072_150m_contig	k147_154640_1	NirK	2	166	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_D	0.4086386664343523	290	6.4e-22	0.3535638962	0.286	0.2123,0.0737,0.0
SI072_150m_contig	k147_244815_2	NirK	5	207	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae	6.69350135619469	655	3.3e-11	0.117043723	0.1237	0.0001,0.0001,0.1236
SI072_150m_contig	k147_183035_5	NirK	1	349	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	3.840035925435956	411	2e-50	1.0	0.3037	0.0381,0.2656,0.0
SI072_150m_contig	k147_290237_42	NirK	1	412	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	11.195395294344548	652	4.6e-47	0.3242081603	0.0977	0.0001,0.0322,0.0654
SI072_150m_contig	k147_31259_1	NirK	4	298	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079; s__UBA8079 sp018667335	0.3731048693531042	479	1.5e-88	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_294766_1	NirK	1	96	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.19168102394601064	411	1e-16	1.0	0.2635	0.1582,0.1054,0.0
SI072_150m_contig	k147_180678_3	NirK	14	167	r__Root	37.73948350632257	306	1.9e-12	1.0	2.1925	0.9466,0.911,0.3349
SI072_150m_contig	k147_195680_1	NirK	14	338	r__Root	0.31985068393683597	29	3.3e-46	1.0	1.8389	1.1982,0.6407,0.0
SI072_150m_contig	k147_408299_1	NirK	2	220	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.793239764254919	411	4e-29	1.0	0.0002	0.0001,0.0001,0.0
SI072_150m_contig	k147_193828_5	NirK	23	523	r__Root; d__Bacteria; p__Proteobacteria	0.405800897917447	29	3.2e-45	1.0	1.2934	0.7743,0.5191,0.0
